ITEM_ID,CATEGORY,SEASON
1256,ファッション,Spring
1257,家電,Autumn
1258,スポーツ,Spring
1259,書籍,Spring
1260,書籍,Spring
1261,ビューティー,Autumn
1262,食料品,Spring
1263,家電,Winter
1264,ビューティー,Autumn
1265,日用品,Spring
1266,ビューティー,Autumn
1267,書籍,Summer
1268,ファッション,Autumn
1269,家電,Autumn
1270,食料品,Spring
1271,ファッション,Spring
1272,日用品,Spring
1273,ビューティー,Winter
1274,食料品,Summer
1275,スポーツ,Winter
1276,食料品,Spring
1277,ビューティー,Winter
1278,ファッション,Summer
1279,食料品,Spring
1280,家電,Autumn
1281,日用品,Winter
1282,ファッション,Summer
1283,日用品,Summer
1284,ファッション,Summer
1285,ファッション,Summer
1286,食料品,Spring
1287,書籍,Spring
1288,日用品,Summer
1289,食料品,Autumn
1290,食料品,Winter
1291,ファッション,Spring
1292,書籍,Summer
1293,ファッション,Autumn
1294,ファッション,Winter
1295,書籍,Autumn
1296,日用品,Winter
1297,家電,Spring
1298,食料品,Autumn
1299,スポーツ,Summer
1300,ビューティー,Winter
1301,キャンプ,Summer
1302,食料品,Spring
1303,家電,Summer
1304,家電,Summer
1305,家電,Spring
1306,スポーツ,Summer
1307,書籍,Summer
1308,家電,Autumn
1309,日用品,Autumn
1310,ファッション,Autumn
1311,ファッション,Winter
1312,日用品,Autumn
1313,食料品,Autumn
1314,おもちゃ,Summer
1315,日用品,Summer
1316,家電,Summer
1317,食料品,Winter
1318,スポーツ,Spring
1319,ファッション,Winter
1320,家電,Winter
1321,食料品,Summer
1322,キャンプ,Spring
1323,書籍,Autumn
1324,ビューティー,Summer
1325,食料品,Autumn
1326,日用品,Spring
1327,ビューティー,Spring
1328,書籍,Spring
1329,食料品,Autumn
1330,ファッション,Spring
1331,日用品,Autumn
1332,ファッション,Summer
1333,ファッション,Summer
1334,ファッション,Winter
1335,おもちゃ,Winter
1336,ファッション,Summer
1337,書籍,Summer
1338,キャンプ,Summer
1339,ファッション,Winter
1340,ビューティー,Autumn
1341,ビューティー,Winter
1342,おもちゃ,Winter
1343,ビューティー,Winter
1344,ファッション,Spring
1345,食料品,Autumn
1346,キャンプ,Spring
1347,おもちゃ,Winter
1348,書籍,Spring
1349,ファッション,Spring
1350,キャンプ,Autumn
1351,ビューティー,Winter
1352,ファッション,Autumn
1353,ファッション,Winter
1354,食料品,Summer
1355,ビューティー,Summer
1356,食料品,Autumn
1357,食料品,Spring
1358,ビューティー,Spring
1359,書籍,Spring
1360,ファッション,Winter
1361,日用品,Summer
1362,キャンプ,Summer
1363,ビューティー,Summer
1364,日用品,Winter
1365,書籍,Autumn
1366,食料品,Spring
1367,ファッション,Spring
1368,家電,Autumn
1369,日用品,Winter
1370,キャンプ,Spring
1371,スポーツ,Summer
1372,食料品,Autumn
1373,日用品,Winter
1374,ビューティー,Spring
1375,家電,Autumn
1376,ファッション,Spring
1377,日用品,Autumn
1378,ファッション,Autumn
1379,おもちゃ,Autumn
1380,家電,Autumn
1381,家電,Autumn
1382,日用品,Spring
1383,家電,Winter
1384,キャンプ,Autumn
1385,食料品,Summer
1386,書籍,Winter
1387,ファッション,Winter
1388,日用品,Autumn
1389,スポーツ,Winter
1390,おもちゃ,Winter
1391,ファッション,Spring
1392,日用品,Winter
1393,食料品,Spring
1394,食料品,Summer
1395,書籍,Spring
1396,ファッション,Winter
1397,ファッション,Autumn
1398,日用品,Winter
1399,日用品,Summer
1400,日用品,Autumn
1401,ファッション,Summer
1402,ファッション,Autumn
1403,書籍,Summer
1404,食料品,Spring
1405,日用品,Summer
1406,日用品,Summer
1407,キャンプ,Summer
1408,ファッション,Spring
1409,日用品,Autumn
1410,食料品,Autumn
1411,ファッション,Winter
1412,ファッション,Spring
1413,ビューティー,Winter
1414,ビューティー,Winter
1415,日用品,Spring
1416,スポーツ,Summer
1417,日用品,Autumn
1418,ファッション,Autumn
1419,ファッション,Winter
1420,おもちゃ,Winter
1421,書籍,Autumn
1422,日用品,Autumn
1423,食料品,Winter
1424,ファッション,Summer
1425,ファッション,Summer
1426,ファッション,Summer
1427,ファッション,Winter
1428,食料品,Winter
1429,スポーツ,Summer
1430,ファッション,Autumn
1431,ファッション,Summer
1432,キャンプ,Summer
1433,ファッション,Spring
1434,ファッション,Winter
1435,ファッション,Winter
1436,日用品,Summer
1437,ファッション,Summer
1438,ファッション,Summer
1439,食料品,Summer
1440,ファッション,Autumn
1441,日用品,Autumn
1442,日用品,Autumn
1443,食料品,Autumn
1444,家電,Spring
1445,日用品,Spring
1446,スポーツ,Winter
1447,キャンプ,Autumn
1448,日用品,Summer
1449,家電,Winter
1450,家電,Spring
1451,キャンプ,Winter
1452,スポーツ,Autumn
1453,ファッション,Summer
1454,日用品,Autumn
1455,ファッション,Summer
1456,ファッション,Winter
1457,食料品,Spring
1458,家電,Winter
1459,家電,Spring
1460,ファッション,Autumn
1461,ビューティー,Summer
1462,日用品,Autumn
1463,書籍,Winter
1464,書籍,Autumn
1465,家電,Winter
1466,書籍,Winter
1467,家電,Winter
1468,ファッション,Autumn
1469,スポーツ,Summer
1470,ファッション,Winter
1471,書籍,Autumn
1472,ファッション,Summer
1473,日用品,Summer
1474,ビューティー,Spring
1475,書籍,Summer
1476,ビューティー,Winter
1477,スポーツ,Autumn
1478,ファッション,Summer
1479,おもちゃ,Winter
1480,ファッション,Winter
1481,ビューティー,Summer
1482,日用品,Summer
1483,日用品,Spring
1484,ファッション,Summer
1485,家電,Spring
1486,おもちゃ,Autumn
1487,家電,Autumn
1488,日用品,Autumn
1489,食料品,Autumn
1490,ビューティー,Autumn
1491,ファッション,Spring
1492,日用品,Autumn
1493,家電,Autumn
1494,食料品,Winter
1495,書籍,Winter
1496,ファッション,Winter
1497,家電,Summer
1498,ビューティー,Summer
1499,ビューティー,Summer
1500,家電,Summer
1501,家電,Winter
1502,書籍,Winter
1503,食料品,Autumn
1504,おもちゃ,Summer
1505,ビューティー,Winter
1506,書籍,Winter
1507,ファッション,Winter
1508,日用品,Spring
1509,スポーツ,Spring
1510,食料品,Winter
1511,おもちゃ,Winter
1512,書籍,Summer
1513,日用品,Winter
1514,食料品,Winter
1515,ビューティー,Winter
1516,食料品,Autumn
1517,ファッション,Autumn
1518,ビューティー,Autumn
1519,食料品,Spring
1520,ファッション,Autumn
1521,書籍,Winter
1522,キャンプ,Winter
1523,スポーツ,Summer
1524,ビューティー,Summer
1525,キャンプ,Spring
1526,ビューティー,Spring
1527,食料品,Spring
1528,キャンプ,Summer
1529,スポーツ,Winter
1530,食料品,Autumn
1531,おもちゃ,Summer
1532,書籍,Spring
1533,ファッション,Autumn
1534,ビューティー,Winter
1535,ビューティー,Autumn
1536,ファッション,Spring
1537,家電,Winter
1538,食料品,Winter
1539,ビューティー,Spring
1540,おもちゃ,Autumn
1541,書籍,Spring
1542,家電,Summer
1543,書籍,Spring
1544,ファッション,Spring
1545,ビューティー,Autumn
1546,家電,Summer
1547,書籍,Spring
1548,おもちゃ,Winter
1549,ファッション,Winter
1550,日用品,Spring
1551,食料品,Winter
1552,ファッション,Summer
1553,日用品,Autumn
1554,食料品,Spring
1555,おもちゃ,Winter
1556,日用品,Summer
1557,スポーツ,Winter
1558,ファッション,Spring
1559,食料品,Spring
1560,食料品,Autumn
1561,おもちゃ,Spring
1562,日用品,Summer
1563,おもちゃ,Winter
1564,食料品,Winter
1565,ファッション,Winter
1566,食料品,Spring
1567,日用品,Spring
1568,食料品,Autumn
1569,書籍,Winter
1570,ファッション,Summer
1571,ファッション,Summer
1572,書籍,Winter
1573,キャンプ,Winter
1574,おもちゃ,Spring
1575,食料品,Summer
1576,おもちゃ,Winter
1577,日用品,Spring
1578,書籍,Winter
1579,食料品,Summer
1580,ファッション,Summer
1581,ビューティー,Autumn
1582,日用品,Spring
1583,食料品,Summer
1584,日用品,Winter
1585,食料品,Autumn
1586,おもちゃ,Summer
1587,日用品,Autumn
1588,食料品,Autumn
1589,キャンプ,Spring
1590,家電,Autumn
1591,日用品,Autumn
1592,キャンプ,Autumn
1593,ファッション,Winter
1594,食料品,Spring
1595,食料品,Summer
1596,キャンプ,Spring
1597,日用品,Winter
1598,食料品,Spring
1599,日用品,Autumn
1600,ファッション,Winter
1601,書籍,Spring
1602,キャンプ,Winter
1603,ファッション,Winter
1604,スポーツ,Winter
1605,家電,Spring
1606,書籍,Winter
1607,ファッション,Autumn
1608,日用品,Autumn
1609,家電,Summer
1610,日用品,Winter
1611,食料品,Spring
1612,書籍,Winter
1613,家電,Summer
1614,日用品,Summer
1615,食料品,Spring
1616,家電,Spring
1617,日用品,Autumn
1618,食料品,Summer
1619,食料品,Winter
1620,ファッション,Spring
1621,ビューティー,Spring
1622,キャンプ,Autumn
1623,ファッション,Autumn
1624,書籍,Winter
1625,家電,Autumn
1626,家電,Winter
1627,ファッション,Winter
1628,ファッション,Autumn
1629,書籍,Autumn
1630,食料品,Summer
1631,ビューティー,Summer
1632,食料品,Autumn
1633,食料品,Summer
1634,ファッション,Summer
1635,日用品,Winter
1636,家電,Autumn
1637,ファッション,Spring
1638,食料品,Spring
1639,書籍,Winter
1640,ビューティー,Winter
1641,ビューティー,Summer
1642,家電,Spring
1643,ビューティー,Spring
1644,食料品,Summer
1645,書籍,Spring
1646,日用品,Autumn
1647,ビューティー,Winter
1648,ビューティー,Summer
1649,日用品,Summer
1650,ファッション,Winter
1651,スポーツ,Spring
1652,日用品,Autumn
1653,ファッション,Winter
1654,ビューティー,Spring
1655,ビューティー,Autumn
1656,日用品,Summer
1657,ファッション,Autumn
1658,日用品,Spring
1659,おもちゃ,Summer
1660,家電,Summer
1661,ファッション,Spring
1662,ビューティー,Spring
1663,ファッション,Spring
1664,スポーツ,Autumn
1665,食料品,Spring
1666,家電,Spring
1667,キャンプ,Summer
1668,ファッション,Winter
1669,スポーツ,Autumn
1670,スポーツ,Summer
1671,書籍,Autumn
1672,日用品,Winter
1673,スポーツ,Summer
1674,食料品,Summer
1675,おもちゃ,Summer
1676,ファッション,Spring
1677,日用品,Autumn
1678,日用品,Summer
1679,日用品,Spring
1680,ビューティー,Autumn
1681,日用品,Spring
1682,ファッション,Autumn
1683,ファッション,Summer
1684,日用品,Spring
1685,スポーツ,Winter
1686,書籍,Winter
1687,家電,Spring
1688,書籍,Summer
1689,書籍,Spring
1690,ファッション,Summer
1691,スポーツ,Spring
1692,書籍,Spring
1693,食料品,Spring
1694,ファッション,Summer
1695,ファッション,Spring
1696,スポーツ,Summer
1697,日用品,Spring
1698,ビューティー,Spring
1699,日用品,Winter
1700,家電,Summer
1701,食料品,Autumn
1702,ファッション,Autumn
1703,キャンプ,Summer
1704,家電,Spring
1705,ファッション,Summer
1706,ファッション,Autumn
1707,家電,Autumn
1708,ビューティー,Autumn
1709,日用品,Autumn
1710,食料品,Spring
1711,ビューティー,Spring
1712,ビューティー,Spring
1713,ファッション,Summer
1714,キャンプ,Summer
1715,家電,Winter
1716,キャンプ,Spring
1717,キャンプ,Summer
1718,ファッション,Summer
1719,キャンプ,Winter
1720,スポーツ,Spring
1721,書籍,Winter
1722,日用品,Summer
1723,日用品,Winter
1724,家電,Winter
1725,ファッション,Spring
1726,食料品,Autumn
1727,おもちゃ,Spring
1728,キャンプ,Summer
1729,食料品,Summer
1730,日用品,Spring
1731,おもちゃ,Autumn
1732,キャンプ,Spring
1733,ファッション,Spring
1734,日用品,Autumn
1735,日用品,Summer
1736,日用品,Autumn
1737,ビューティー,Spring
1738,ファッション,Winter
1739,食料品,Summer
1740,家電,Summer
1741,日用品,Winter
1742,キャンプ,Spring
1743,食料品,Spring
1744,食料品,Summer
1745,ファッション,Summer
1746,ビューティー,Winter
1747,書籍,Spring
1748,食料品,Spring
1749,ビューティー,Summer
1750,ビューティー,Autumn
1751,食料品,Spring
1752,キャンプ,Winter
1753,書籍,Summer
1754,スポーツ,Winter
1755,書籍,Autumn
1756,ファッション,Winter
1757,日用品,Summer
1758,ファッション,Spring
1759,キャンプ,Spring
1760,おもちゃ,Autumn
1761,食料品,Winter
1762,キャンプ,Autumn
1763,日用品,Spring
1764,食料品,Autumn
1765,食料品,Spring
1766,食料品,Winter
1767,家電,Winter
1768,食料品,Winter
1769,日用品,Autumn
1770,書籍,Spring
1771,食料品,Summer
1772,書籍,Autumn
1773,スポーツ,Summer
1774,家電,Summer
1775,日用品,Spring
1776,スポーツ,Spring
1777,ファッション,Autumn
1778,食料品,Winter
1779,家電,Autumn
1780,書籍,Summer
1781,ビューティー,Autumn
1782,日用品,Summer
1783,日用品,Summer
1784,キャンプ,Summer
1785,家電,Winter
1786,ビューティー,Winter
1787,食料品,Summer
1788,ファッション,Autumn
1789,キャンプ,Summer
1790,日用品,Autumn
1791,ビューティー,Winter
1792,ファッション,Autumn
1793,家電,Summer
1794,家電,Autumn
1795,日用品,Autumn
1796,おもちゃ,Spring
1797,書籍,Autumn
1798,ビューティー,Winter
1799,食料品,Winter
1800,食料品,Summer
1801,日用品,Spring
1802,日用品,Summer
1803,食料品,Summer
1804,スポーツ,Autumn
1805,スポーツ,Autumn
1806,日用品,Autumn
1807,日用品,Autumn
1808,食料品,Spring
1809,日用品,Spring
1810,キャンプ,Spring
1811,ファッション,Summer
1812,ビューティー,Autumn
1813,家電,Winter
1814,ファッション,Spring
1815,食料品,Autumn
1816,ファッション,Winter
1817,日用品,Spring
1818,家電,Summer
1819,家電,Autumn
1820,書籍,Winter
1821,ファッション,Autumn
1822,日用品,Winter
1823,ファッション,Winter
1824,食料品,Spring
1825,食料品,Autumn
1826,ファッション,Summer
1827,ビューティー,Summer
1828,日用品,Spring
1829,家電,Autumn
1830,書籍,Summer
1831,書籍,Autumn
1832,ファッション,Autumn
1833,ビューティー,Spring
1834,ファッション,Summer
1835,日用品,Spring
1836,ファッション,Spring
1837,家電,Autumn
1838,ファッション,Autumn
1839,おもちゃ,Autumn
1840,キャンプ,Autumn
1841,キャンプ,Spring
1842,日用品,Spring
1843,食料品,Autumn
1844,ビューティー,Summer
1845,日用品,Winter
1846,ビューティー,Winter
1847,スポーツ,Winter
1848,食料品,Autumn
1849,スポーツ,Summer
1850,書籍,Autumn
1851,スポーツ,Winter
1852,ファッション,Winter
1853,日用品,Autumn
1854,食料品,Autumn
1855,家電,Autumn
1856,書籍,Autumn
1857,ファッション,Spring
1858,ファッション,Autumn
1859,書籍,Winter
1860,書籍,Winter
1861,キャンプ,Spring
1862,食料品,Summer
1863,おもちゃ,Autumn
1864,ファッション,Spring
